web-scraper-order,web-scraper-start-url,vetements_enfants,vetements_enfants-href,type_clothes,price,address,image_link-src
"1732712996-815","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements friperie pour enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-pour-enfants-2603714","Vêtements friperie pour enfants","Prix sur demande","Colobane, Dakar, Sénégal",""
"1732713002-816","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements enfants friperie","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-friperie-2605712","Vêtements enfants friperie","2 000 CFA","Colobane, Dakar, Sénégal",""
"1732713009-817","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2607379","Vêtements enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732713015-818","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2607386","Vêtements enfants","2 500 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732713022-819","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements bébés 0 à 9 mois","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebes-0-a-9-mois-2611304","Vêtements bébés 0 à 9 mois","1 400 CFA","HLM, Dakar, Sénégal",""
"1732713029-820","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe enfant - 1 à  2 ans","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-1-a-2-ans-2611679","Robe enfant - 1 à  2 ans","5 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1732713035-821","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtement enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2616461","Vêtement enfant","4 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1732713042-822","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Ensemble Vêtement enfant","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetement-enfant-2617201","Ensemble Vêtement enfant","1 500 CFA","Dakar, Sénégal",""
"1732713048-823","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Ensemble enfant","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-2617661","Ensemble enfant","3 500 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3072113_uploaded_image1_1619012309.jpg"
"1732713055-824","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements  bébé","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2621771","Vêtements  bébé","Prix sur demande","Ngor, Dakar, Sénégal",""
"1732713062-825","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robes enfants","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-2628037","Robes enfants","3 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4223425_uploaded_image3_1684581867.jpeg"
"1732713068-826","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe de princesse","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628769","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2628798_uploaded_image1_1600205166.jpg"
"1732713075-827","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe de princesse","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628773","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2628798_uploaded_image1_1600205166.jpg"
"1732713081-828","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe de princesse","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628774","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2628798_uploaded_image1_1600205166.jpg"
"1732713088-829","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe de princesse","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628777","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2628798_uploaded_image1_1600205166.jpg"
"1732713095-830","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe princesse","https://sn.coinafrique.com/annonce/vetements-enfants/robe-princesse-2628780","Robe princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2628798_uploaded_image1_1600205166.jpg"
"1732713101-831","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Jolie robe de princesse","https://sn.coinafrique.com/annonce/vetements-enfants/jolie-robe-de-princesse-2628786","Jolie robe de princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_3106812_uploaded_image1_1620581452.jpg"
"1732713108-832","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe de princesse","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628790","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2628798_uploaded_image1_1600205166.jpg"
"1732713114-833","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe de princesse","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628794","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2628798_uploaded_image1_1600205166.jpg"
"1732713121-834","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe de princesse","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628798","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2628798_uploaded_image1_1600205166.jpg"
"1732713127-835","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe de princesse","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628801","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2628798_uploaded_image1_1600205166.jpg"
"1732713134-836","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtement enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-2645901","Vêtement enfants","4 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1732713140-837","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Ensemble enfants","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-2646594","Ensemble enfants","13 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5010301_uploaded_image1_1729811616.jpg"
"1732713147-838","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Ensemble vêtement Enfant","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetement-enfant-2646607","Ensemble vêtement Enfant","13 000 CFA","Dakar, Sénégal",""
"1732713153-839","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Body bébé","https://sn.coinafrique.com/annonce/vetements-enfants/body-bebe-2648630","Body bébé","11 000 CFA","Dakar, Sénégal",""
"1732713160-840","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Petit bateau débardeur","https://sn.coinafrique.com/annonce/vetements-enfants/petit-bateau-debardeur-2650397","Petit bateau débardeur","2 000 CFA","Grand Yoff, Dakar, Sénégal",""
"1732713167-841","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2653361","Vêtements enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg"
"1732713173-842","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2653367","Vêtements enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg"
"1732713180-843","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robes enfants","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-2653580","Robes enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3778481_uploaded_image1_1657328456.jpg"
"1732713186-844","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe enfant","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2653961","Robe enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3778481_uploaded_image1_1657328456.jpg"
"1732713193-845","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2653964","Vêtements enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg"
"1732713200-846","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2654009","Vêtements enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg"
"1732713206-847","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Salopettes","https://sn.coinafrique.com/annonce/vetements-enfants/salopettes-2654013","Salopettes","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2682964_uploaded_image1_1602248790.jpg"
"1732713213-848","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements  enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2658681","Vêtements  enfants","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg"
"1732713219-849","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtement enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-2658970","Vêtement enfants","5 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg"
"1732713226-850","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Short","https://sn.coinafrique.com/annonce/vetements-enfants/short-2659599","Short","4 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2660422_uploaded_image1_1601431777.jpg"
"1732713232-851","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Culotte enfant","https://sn.coinafrique.com/annonce/vetements-enfants/culotte-enfant-2659602","Culotte enfant","5 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3447436_uploaded_image1_1637437824.jpg"
"1732713239-852","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Short Enfant","https://sn.coinafrique.com/annonce/vetements-enfants/short-enfant-2659615","Short Enfant","4 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2660422_uploaded_image1_1601431777.jpg"
"1732713245-853","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Short Enfant","https://sn.coinafrique.com/annonce/vetements-enfants/short-enfant-2660421","Short Enfant","4 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2660422_uploaded_image1_1601431777.jpg"
"1732713252-854","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Short enfant","https://sn.coinafrique.com/annonce/vetements-enfants/short-enfant-2660422","Short enfant","4 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2660422_uploaded_image1_1601431777.jpg"
"1732713258-855","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Short enfant","https://sn.coinafrique.com/annonce/vetements-enfants/short-enfant-2660423","Short enfant","4 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2660422_uploaded_image1_1601431777.jpg"
"1732713265-856","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2667426","Vêtements enfants","13 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1732713272-857","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe fillette","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2667508","Robe fillette","7 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3086230_uploaded_image1_1619695571.jpg"
"1732713279-858","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2682964","Vêtements enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg"
"1732713286-859","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2682971","Vêtements enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg"
"1732713292-860","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe fillette","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2687946","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772900_uploaded_image1_1605786048.jpg"
"1732713299-861","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe fillette","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2690335","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772900_uploaded_image1_1605786048.jpg"
"1732713305-862","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe fillette","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2690337","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772900_uploaded_image1_1605786048.jpg"
"1732713312-863","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe fillette","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2690343","Robe fillette","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772900_uploaded_image1_1605786048.jpg"
"1732713318-864","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtement Enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-2691978","Vêtement Enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg"
"1732713325-865","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe fillette","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2693060","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772900_uploaded_image1_1605786048.jpg"
"1732713331-866","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Ensemble coton","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-coton-2693101","Ensemble coton","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2693101_uploaded_image1_1602631694.jpg"
