web-scraper-order,web-scraper-start-url,vetements_hommes,vetements_hommes-href,type_clothes,price,address,image_link-src
"1732781615-5489","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Ensemble blouson homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-blouson-homme-3508306","Ensemble blouson homme","14 000 CFA","Mbao, Dakar, Sénégal",""
"1732781622-5490","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Pull Faya B","https://sn.coinafrique.com/annonce/vetements-homme/pull-faya-b-3509271","Pull Faya B","12 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1732781629-5491","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Costumes homme","https://sn.coinafrique.com/annonce/vetements-homme/costumes-homme-3509773","Costumes homme","40 000 CFA","Dakar, Sénégal",""
"1732781635-5492","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-3510226","Vêtements homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5064576_uploaded_image1_1732729231.jpg"
"1732781642-5493","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Chemise homme","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-3510437","Chemise homme","Prix sur demande","Guediawaye, Dakar, Sénégal",""
"1732781648-5494","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-3510449","Ensemble homme","12 500 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604456_uploaded_image1_1708515566.71.jpeg"
"1732781655-5495","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Vêtement homme","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-3512045","Vêtement homme","10 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5064576_uploaded_image1_1732729231.jpg"
"1732781661-5496","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Sous-vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/sous-vetements-homme-3512088","Sous-vêtements homme","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1732781668-5497","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Pull Jordan avec capuche","https://sn.coinafrique.com/annonce/vetements-homme/pull-jordan-avec-capuche-3512288","Pull Jordan avec capuche","10 000 CFA","Pikine, Sénégal",""
"1732781674-5498","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Costume homme","https://sn.coinafrique.com/annonce/vetements-homme/costume-homme-3512518","Costume homme","Prix sur demande","Dakar, Sénégal",""
"1732781681-5499","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Costume","https://sn.coinafrique.com/annonce/vetements-homme/costume-3512949","Costume","50 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732781687-5500","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Ensemble Blouson","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-blouson-3512968","Ensemble Blouson","20 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732781694-5501","https://sn.coinafrique.com/categorie/vetements-homme?page=53","T-Shirt","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-3512977","T-Shirt","10 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732781700-5502","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Ensemble costume","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-costume-3512984","Ensemble costume","50 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732781707-5503","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Vêtements Homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-3513134","Vêtements Homme","7 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_5064576_uploaded_image1_1732729231.jpg"
"1732781713-5504","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Ensemble calçons","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-calcons-3514591","Ensemble calçons","Prix sur demande","Hann Bel-Air, Dakar, Sénégal",""
"1732781720-5505","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Costume homme","https://sn.coinafrique.com/annonce/vetements-homme/costume-homme-3515606","Costume homme","75 000 CFA","Medina, Dakar, Sénégal",""
"1732781726-5506","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Débardeur Sport","https://sn.coinafrique.com/annonce/vetements-homme/debardeur-sport-3515695","Débardeur Sport","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1732781733-5507","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Blouson PSG","https://sn.coinafrique.com/annonce/vetements-homme/blouson-psg-3479874","Blouson PSG","25 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3479874_uploaded_image1_1639235863.jpg"
"1732781739-5508","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Blouson Olympique de Marseille","https://sn.coinafrique.com/annonce/vetements-homme/blouson-olympique-de-marseille-3479884","Blouson Olympique de Marseille","25 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3479884_uploaded_image1_1639236260.jpg"
"1732781746-5509","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Ensemble blouson","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-blouson-3479888","Ensemble blouson","25 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3479888_uploaded_image1_1639236420.jpg"
"1732781752-5510","https://sn.coinafrique.com/categorie/vetements-homme?page=53","T-shirt + logos","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-logos-3517765","T-shirt + logos","Prix sur demande","Pikine, Sénégal",""
"1732781759-5511","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Ensemble","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-3518705","Ensemble","20 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732781765-5512","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-3518708","Ensemble homme","20 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732781772-5513","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-3518712","Ensemble homme","20 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732781778-5514","https://sn.coinafrique.com/categorie/vetements-homme?page=53","T-shirt Fila","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-fila-3518806","T-shirt Fila","25 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732781785-5515","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Lacoste Palm Angels","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-palm-angels-3519313","Lacoste Palm Angels","6 000 CFA","Colobane, Dakar, Sénégal",""
"1732781791-5516","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Chemise Elhadji","https://sn.coinafrique.com/annonce/vetements-homme/chemise-elhadji-3519847","Chemise Elhadji","Prix sur demande","Dakar, Sénégal",""
"1732781798-5517","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Abaya homme","https://sn.coinafrique.com/annonce/vetements-homme/abaya-homme-3519982","Abaya homme","Prix sur demande","Dakar, Sénégal",""
"1732781805-5518","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Vêtement homme","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-3521043","Vêtement homme","8 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5064576_uploaded_image1_1732729231.jpg"
"1732781811-5519","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Costume Africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-3521223","Costume Africain","35 000 CFA","Dakar, Sénégal",""
"1732781818-5520","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Tunique homme","https://sn.coinafrique.com/annonce/vetements-homme/tunique-homme-3522499","Tunique homme","25 000 CFA","Dakar, Sénégal",""
"1732781824-5521","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Blouson Hernest Paris","https://sn.coinafrique.com/annonce/vetements-homme/blouson-hernest-paris-3523680","Blouson Hernest Paris","6 000 CFA","Fann, Dakar, Sénégal",""
"1732781830-5522","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Pantalon Kaki Zara","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-zara-3524710","Pantalon Kaki Zara","7 000 CFA","Mbao, Dakar, Sénégal",""
"1732781837-5523","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Chemise homme","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-3524721","Chemise homme","5 000 CFA","Mbao, Dakar, Sénégal",""
"1732781843-5524","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Costume homme","https://sn.coinafrique.com/annonce/vetements-homme/costume-homme-3524724","Costume homme","14 000 CFA","Mbao, Dakar, Sénégal",""
"1732781850-5525","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Chemise Elhadji","https://sn.coinafrique.com/annonce/vetements-homme/chemise-elhadji-3524845","Chemise Elhadji","Prix sur demande","Dakar, Sénégal",""
"1732781857-5526","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Jallaba + Pantalon","https://sn.coinafrique.com/annonce/vetements-homme/jallaba-pantalon-3490053","Jallaba + Pantalon","15 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3490053_uploaded_image1_1639872026.jpg"
"1732781863-5527","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Jallaba homme","https://sn.coinafrique.com/annonce/vetements-homme/jallaba-homme-3490057","Jallaba homme","20 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3490057_uploaded_image1_1639872360.jpg"
"1732781870-5528","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Chemise homme","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-3490061","Chemise homme","10 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5060988_uploaded_image1_1732548980.25.jpeg"
"1732781876-5529","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Chemise madras","https://sn.coinafrique.com/annonce/vetements-homme/chemise-madras-3490070","Chemise madras","10 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3490070_uploaded_image1_1639873262.jpg"
"1732781883-5530","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Chemise homme","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-3490066","Chemise homme","10 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5060988_uploaded_image1_1732548980.25.jpeg"
"1732781891-5531","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Chemises homme","https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-3490064","Chemises homme","10 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5060988_uploaded_image1_1732548980.25.jpeg"
"1732781898-5532","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Costume homme","https://sn.coinafrique.com/annonce/vetements-homme/costume-homme-3490071","Costume homme","70 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042008_uploaded_image1_1731510699.91.jpeg"
"1732781904-5533","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-3526328","Costume africain","40 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal",""
"1732781911-5534","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Pyjamas","https://sn.coinafrique.com/annonce/vetements-homme/pyjamas-3526684","Pyjamas","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1732781918-5535","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Blousons homme","https://sn.coinafrique.com/annonce/vetements-homme/blousons-homme-3526690","Blousons homme","15 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3452177_uploaded_image1_1637751257.jpg"
"1732781924-5536","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Djellaba homme","https://sn.coinafrique.com/annonce/vetements-homme/djellaba-homme-3526878","Djellaba homme","12 000 CFA","Biscuiterie, Dakar, Sénégal",""
"1732781930-5537","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Chemise traditionnelle","https://sn.coinafrique.com/annonce/vetements-homme/chemise-traditionnelle-3527058","Chemise traditionnelle","Prix sur demande","Medina, Dakar, Sénégal",""
"1732781937-5538","https://sn.coinafrique.com/categorie/vetements-homme?page=53","Blouson Satfor","https://sn.coinafrique.com/annonce/vetements-homme/blouson-satfor-3528402","Blouson Satfor","8 500 CFA","Dakar-Plateau, Dakar, Sénégal",""
"1732781944-5539","https://sn.coinafrique.com/categorie/vetements-homme?page=53","T-shirt Balmain","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-balmain-3521216","T-shirt Balmain","10 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1732781950-5540","https://sn.coinafrique.com/categorie/vetements-homme?page=53","T-shirt Balmain","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-balmain-3521233","T-shirt Balmain","10 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1732781957-5541","https://sn.coinafrique.com/categorie/vetements-homme?page=53","T-shirt  Music  Gucci","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-music-gucci-3521302","T-shirt  Music  Gucci","10 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1732781963-5542","https://sn.coinafrique.com/categorie/vetements-homme?page=53","T-shirt","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-3529486","T-shirt","2 500 CFA","Dieuppeul-Derklé, Dakar, Sénégal",""
"1732781970-5543","https://sn.coinafrique.com/categorie/vetements-homme?page=53","T-shirt  Gucci","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-gucci-3521348","T-shirt  Gucci","10 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3593017_uploaded_image1_1646383131.jpg"
"1732781983-5544","https://sn.coinafrique.com/categorie/vetements-homme?page=52","T-shirt Off White","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-off-white-3521333","T-shirt Off White","10 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1732781990-5545","https://sn.coinafrique.com/categorie/vetements-homme?page=52","T-shirt Essential","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-essential-3521338","T-shirt Essential","10 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3713950_uploaded_image1_1653648401.jpg"
"1732781996-5546","https://sn.coinafrique.com/categorie/vetements-homme?page=52","T-shirt  Dsquared2","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-dsquared2-3521351","T-shirt  Dsquared2","10 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1732782002-5547","https://sn.coinafrique.com/categorie/vetements-homme?page=52","Chemise liquette","https://sn.coinafrique.com/annonce/vetements-homme/chemise-liquette-3521358","Chemise liquette","12 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1732782009-5548","https://sn.coinafrique.com/categorie/vetements-homme?page=52","Pull bomber coupé","https://sn.coinafrique.com/annonce/vetements-homme/pull-bomber-coupe-3521421","Pull bomber coupé","15 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1732782015-5549","https://sn.coinafrique.com/categorie/vetements-homme?page=52","Grand boubou","https://sn.coinafrique.com/annonce/vetements-homme/grand-boubou-3529685","Grand boubou","80 000 CFA","Dakar, Sénégal",""
