type_shoes,price,adress,image_link
Chaussures,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467520_uploaded_image1_1595367883.jpg
Chaussures,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2467505_uploaded_image1_1595367703.jpg
Chaussures,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2467473_uploaded_image1_1595367281.jpg
Chaussures,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467398_uploaded_image1_1595365368.jpg
Chaussures,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467397_uploaded_image1_1595365334.jpg
Chaussures,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467395_uploaded_image1_1595365300.jpg
Chaussures,23000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467392_uploaded_image1_1595365255.jpg
Chaussures,23000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467390_uploaded_image1_1595365202.jpg
Chaussures,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467385_uploaded_image1_1595365155.jpg
Baskets,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467382_uploaded_image1_1595365110.jpg
Baskets,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467377_uploaded_image1_1595365076.jpg
Baskets,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467372_uploaded_image1_1595365041.jpg
Baskets,18000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467368_uploaded_image1_1595364982.jpg
Baskets,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467365_uploaded_image1_1595364947.jpg
Baskets,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467360_uploaded_image1_1595364908.jpg
Baskets,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467357_uploaded_image1_1595364866.jpg
Baskets,22000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467351_uploaded_image1_1595364805.jpg
Baskets,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467349_uploaded_image1_1595364740.jpg
Baskets,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467347_uploaded_image1_1595364694.jpg
Baskets,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467329_uploaded_image1_1595364455.jpg
Baskets,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467323_uploaded_image1_1595364412.jpg
Baskets,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2466796_uploaded_image1_1595353794.jpg
Baskets,30000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2466793_uploaded_image1_1595353689.jpg
Baskets,18000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2466783_uploaded_image1_1595353571.jpg
Baskets,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2466780_uploaded_image1_1595353494.jpg
Chaussures,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2466743_uploaded_image1_1595352873.jpg
Chaussure,10000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2466180_uploaded_image1_1595345207.jpg
Chaussures,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2465794_uploaded_image1_1595340483.jpg
Chaussures,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2465748_uploaded_image1_1595339478.jpg
Chaussures,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2465713_uploaded_image1_1595338954.jpg
Sandales,6000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2464830_uploaded_image1_1595327343.jpg
Mocassins,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2464826_uploaded_image1_1595327270.jpg
Chaussures,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2463267_uploaded_image1_1595277255.jpg
Chaussures,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2463262_uploaded_image1_1595277213.jpg
Chaussures,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2463255_uploaded_image1_1595277077.jpg
Chaussures,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2463250_uploaded_image1_1595276900.jpg
Chaussures,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2463249_uploaded_image1_1595276856.jpg
Chaussures,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2462747_uploaded_image1_1595268718.jpg
Babouches,Prixsurdemande,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2462656_uploaded_image1_1595267257.jpg
Baskets,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2462498_uploaded_image1_1595264501.jpg
Baskets,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2462496_uploaded_image1_1595264459.jpg
Baskets,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2462484_uploaded_image1_1595264314.jpg
Sandales,10000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2462187_uploaded_image1_1595260264.jpg
Sandales,10000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2462179_uploaded_image1_1595260169.jpg
Sandales,10000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2462171_uploaded_image1_1595260053.jpg
Sandales,10000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2462164_uploaded_image1_1595259940.jpg
Sandales,10000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2462155_uploaded_image1_1595259790.jpg
Sandales,10000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2462145_uploaded_image1_1595259597.jpg
Sandales,6000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2462067_uploaded_image1_1595258332.jpg
Chaussures,6000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2462064_uploaded_image1_1595258298.jpg
Chaussures,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2461193_uploaded_image1_1595245669.jpg
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2459450_uploaded_image1_1595201221.jpg
Chaussures,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2459412_uploaded_image1_1595200671.jpg
Babouches,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2459408_uploaded_image1_1595200601.jpg
Chaussures,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2459399_uploaded_image1_1595200432.jpg
Babouches,10000,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_2459027_uploaded_image1_1595191044.jpg
Sandales,9000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_2458973_uploaded_image1_1595189989.jpg
Babouches,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2458684_uploaded_image1_1595183943.jpg
Wallabies,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2457972_uploaded_image1_1595168865.jpg
Wallabies,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2457968_uploaded_image1_1595168825.jpg
Chaussures,5000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2457668_uploaded_image1_1595162425.jpg
Chaussures,90000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2457526_uploaded_image1_1595159700.jpg
Baskets,Prixsurdemande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2456843_uploaded_image1_1595141467.jpg
Baskets,Prixsurdemande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2456823_uploaded_image1_1595141086.jpg
Baskets,Prixsurdemande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2456821_uploaded_image1_1595140966.jpg
Chaussures,Prixsurdemande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2456619_uploaded_image1_1595122103.jpg
Chaussures,8000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2456603_uploaded_image1_1595121790.jpg
Chaussures,5000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2456561_uploaded_image1_1595120474.jpg
Mocassins,5000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2456407_uploaded_image1_1595115656.jpg
Baskets,25000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2455922_uploaded_image1_1595101025.jpg
Chaussures,30000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2455878_uploaded_image1_1595099972.jpg
Chaussures,Prixsurdemande,Sénégal,https://images.coinafrique.com/thumb_2455826_uploaded_image1_1595099093.jpg
Baskets,45000,Sénégal,https://images.coinafrique.com/thumb_2455734_uploaded_image1_1595097398.jpg
Chaussures,Prixsurdemande,Sénégal,https://images.coinafrique.com/thumb_2455708_uploaded_image1_1595096939.jpg
Baskets,45000,Sénégal,https://images.coinafrique.com/thumb_2455683_uploaded_image1_1595096457.jpg
Baskets,Prixsurdemande,Sénégal,https://images.coinafrique.com/thumb_2455617_uploaded_image1_1595095293.jpg
Babouches,Prixsurdemande,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2455291_uploaded_image1_1595087903.jpg
Chaussures,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2454978_uploaded_image1_1595081556.jpg
Chaussyures,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2454976_uploaded_image1_1595081522.jpg
Baskets,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2454974_uploaded_image1_1595081472.jpg
Sandales,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2454717_uploaded_image1_1595076607.jpg
Sandales,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2454699_uploaded_image1_1595076409.jpg
Sandales,6000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2454071_uploaded_image1_1595065543.jpg
Sandales,6000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2454068_uploaded_image1_1595065507.jpg
Baskets,Prixsurdemande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2453633_uploaded_image1_1595053616.jpg
Chaussures,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2453232_uploaded_image1_1595030872.jpg
Chaussures,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2453230_uploaded_image1_1595030839.jpg
Chaussures,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2453228_uploaded_image1_1595030807.jpg
Chaussures,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2453226_uploaded_image1_1595030778.jpg
Chaussures,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2453225_uploaded_image1_1595030752.jpg
Chaussures,Prixsurdemande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2453064_uploaded_image1_1595026255.jpg
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2452984_uploaded_image1_1595024680.jpg
Babouches,Prixsurdemande,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2452475_uploaded_image1_1595012925.jpg
Chaussures,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2452440_uploaded_image1_1595012220.jpg
Babouches,Prixsurdemande,"Geule Tapée, Dakar, Sénégal",https://images.coinafrique.com/thumb_2452246_uploaded_image1_1595009291.jpg
Babouches,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2452096_uploaded_image1_1595006538.jpg
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2451889_uploaded_image1_1595002902.jpg
Chaussures,10000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2451885_uploaded_image1_1595002785.jpg
Chaussures,10000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2451879_uploaded_image1_1595002735.jpg
Chaussures,10000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2451874_uploaded_image1_1595002663.jpg
Chaussures,10000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2451859_uploaded_image1_1595002465.jpg
Chaussures,10000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2451752_uploaded_image1_1595001154.jpg
Chaussures,10000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2451748_uploaded_image1_1595001075.jpg
Chaussures,15000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2451737_uploaded_image1_1595000975.jpg
Chaussures,15000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2451727_uploaded_image1_1595000881.jpg
Chaussures,15000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2451719_uploaded_image1_1595000650.jpg
Chaussures,15000,"Geule Tapée, Dakar, Sénégal",https://images.coinafrique.com/thumb_2451556_uploaded_image1_1594998718.jpg
Babouches,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2451204_uploaded_image1_1594994100.jpg
Babouche,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2451199_uploaded_image1_1594994058.jpg
Babouches,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2451188_uploaded_image1_1594993961.jpg
Baskets,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2451150_uploaded_image1_1594993440.jpg
Chaussures,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2451144_uploaded_image1_1594993398.jpg
Chaussures,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2451137_uploaded_image1_1594993331.jpg
Baskets,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2451133_uploaded_image1_1594993291.jpg
Baskets,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2451124_uploaded_image1_1594993207.jpg
Chaussures,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2451117_uploaded_image1_1594993163.jpg
Baskets,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2451112_uploaded_image1_1594993116.jpg
Chaussures,18000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2451106_uploaded_image1_1594993079.jpg
Baskets,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2451103_uploaded_image1_1594993031.jpg
Chaussures,18000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2451101_uploaded_image1_1594992986.jpg
Chaussures,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2451097_uploaded_image1_1594992951.jpg
Baskets,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2451093_uploaded_image1_1594992911.jpg
Babouches,Prixsurdemande,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2450721_uploaded_image1_1594988069.jpg
Babouches,Prixsurdemande,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2450691_uploaded_image1_1594987711.jpg
Chaussures,12000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2450421_uploaded_image1_1594984453.jpg
Baskets,Prixsurdemande,Sénégal,https://images.coinafrique.com/thumb_2450410_uploaded_image1_1594984373.jpg
Chaussures,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2449111_uploaded_image1_1594954248.jpg
Chaussures,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2448816_uploaded_image1_1594942879.jpg
Chaussures,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2448814_uploaded_image1_1594942835.jpg
Chaussures,11000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2448784_uploaded_image1_1594942454.jpg
Chaussures,11000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2448782_uploaded_image1_1594942423.jpg
Chaussures,11000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2448777_uploaded_image1_1594942377.jpg
Chaussures,11000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2448773_uploaded_image1_1594942344.jpg
Chaussures,11000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2448772_uploaded_image1_1594942313.jpg
Chaussures,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2448771_uploaded_image1_1594942273.jpg
Chaussures,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2448764_uploaded_image1_1594942235.jpg
Chaussures,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2448761_uploaded_image1_1594942202.jpg
Chaussures,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2448758_uploaded_image1_1594942172.jpg
Chaussures,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2448756_uploaded_image1_1594942138.jpg
Chaussures,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2448755_uploaded_image1_1594942105.jpg
Chaussures,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2448749_uploaded_image1_1594942054.jpg
Chaussures,9000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2448700_uploaded_image1_1594941307.jpg
Chaussures,9000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2448697_uploaded_image1_1594941255.jpg
Chaussures,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2448623_uploaded_image2_1594939638.jpeg
Baskets,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2448620_uploaded_image1_1594939596.jpg
Chaussures,10000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2448262_uploaded_image2_1594931193.jpeg
Sandales,6000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_2447909_uploaded_image1_1594923665.jpg
Chaussures,8000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2447792_uploaded_image1_1594921420.jpg
Chaussures,8000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2447787_uploaded_image1_1594921328.jpg
Chaussures,8000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2447783_uploaded_image1_1594921260.jpg
Chaussures,8000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2447774_uploaded_image1_1594921149.jpg
Chaussures,Prixsurdemande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2447768_uploaded_image1_1594921045.jpg
Chaussures,8000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2447762_uploaded_image1_1594920923.jpg
Babouches,Prixsurdemande,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2447698_uploaded_image1_1594919561.jpg
Baskets,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2447409_uploaded_image1_1594914700.jpg
Baskets,35000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2447380_uploaded_image1_1594914253.jpg
