web-scraper-order,web-scraper-start-url,chaussures_enfants,chaussures_enfants-href,type_shoes,price,address,image_link-src
"1732741874-566","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4375003","Chaussures enfant","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1732741881-567","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4375022","Chaussures enfant","8 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1732741887-568","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4414779","Chaussures enfant","13 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1732741894-569","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4381758","Chaussures enfants","8 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1732741900-570","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4422835","Chaussures enfant","5 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4422835_uploaded_image1_1697766757.jpg"
"1732741907-571","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Sandales enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-enfant-4427622","Sandales enfant","2 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4427622_uploaded_image2_1698104491.jpeg"
"1732741913-572","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4430647","Chaussures enfant","20 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4430647_uploaded_image1_1698289087.jpg"
"1732741919-573","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4396653","Chaussures enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1732741926-574","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Baskets  Jordan","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-4402939","Baskets  Jordan","20 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4402939_uploaded_image1_1696449724.jpg"
"1732741933-575","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4404739","Chaussures enfant","3 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1732741939-576","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4481347","Chaussures enfant","20 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1732741946-577","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4452170","Chaussures enfant","6 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1732741952-578","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4486289","Chaussures enfant","9 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1732741959-579","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4464284","Chaussures enfants","4 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1732741965-580","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4464312","Chaussures enfants","3 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1732741971-581","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4513355","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1732741978-582","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures pour enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfant-4516156","Chaussures pour enfant","9 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4656153_uploaded_image1_1711205088.jpg"
"1732741985-583","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4517970","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1732741991-584","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4476393","Chaussures enfant","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1732741997-585","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures pour enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfants-4514805","Chaussures pour enfants","8 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1732742004-586","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4514824","Chaussures enfant","13 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1732742011-587","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4566463","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1732742017-588","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4588141","Chaussures enfants","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4588141_uploaded_image1_1707596385.jpg"
"1732742023-589","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608259","Chaussures enfants","6 500 CFA","Sipres, Dakar, Sénégal","https://images.coinafrique.com/thumb_4608262_uploaded_image1_1708692132.jpg"
"1732742030-590","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608262","Chaussures enfants","6 500 CFA","Sipres, Dakar, Sénégal","https://images.coinafrique.com/thumb_4608262_uploaded_image1_1708692132.jpg"
"1732742036-591","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfant Ogiy","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-ogiy-4623157","Chaussures enfant Ogiy","17 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4623157_uploaded_image1_1709480174.jpg"
"1732742043-592","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Pantoufle enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/pantoufle-enfants-4626680","Pantoufle enfants","2 500 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4626680_uploaded_image1_1709644598.jpg"
"1732742049-593","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Pantoufles  enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/pantoufles-enfants-4632466","Pantoufles  enfants","2 500 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4632466_uploaded_image1_1709901740.jpg"
"1732742056-594","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures pour enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfant-4656153","Chaussures pour enfant","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4656153_uploaded_image1_1711205088.jpg"
"1732742062-595","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4676405","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1732742069-596","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4680911","Chaussures enfants","2 500 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4680911_uploaded_image1_1712514020.jpg"
"1732742075-597","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures bébés Air Force","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebes-air-force-4735737","Chaussures bébés Air Force","10 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732742082-598","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Timberland enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/timberland-enfants-4763656","Timberland enfants","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4763656_uploaded_image1_1716765652.jpg"
"1732742089-599","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures pour enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfants-4775765","Chaussures pour enfants","2 500 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_4775765_uploaded_image1_1717362018.jpg"
"1732742095-600","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4779993","Chaussures enfants","8 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1732742102-601","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4779994","Chaussures enfants","8 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1732742109-602","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4781989","Chaussures enfants","15 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1732742115-603","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures filles","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-filles-4781990","Chaussures filles","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4781990_uploaded_image1_1717637500.jpg"
"1732742122-604","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures bébé et enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-et-enfant-4783650","Chaussures bébé et enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg"
"1732742128-605","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4797078","Chaussures enfants","3 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4797078_uploaded_image1_1718482814.jpg"
"1732742135-606","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4870683","Chaussures enfant","20 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1732742141-607","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Baskets enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4921233","Baskets enfant","8 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4921241_uploaded_image1_1725193496.jpg"
"1732742148-608","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Baskets Nike React","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-react-4921241","Baskets Nike React","9 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4921241_uploaded_image1_1725193496.jpg"
"1732742154-609","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Baskets Jordan 6","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-6-4921251","Baskets Jordan 6","11 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4921251_uploaded_image1_1725193733.jpg"
"1732742161-610","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Baskets  Jordan enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4928088","Baskets  Jordan enfants","16 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4928088_uploaded_image1_1725487276.jpg"
"1732742168-611","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4928091","Chaussures enfant","17 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1732742174-612","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Baskets Jordan enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4930596","Baskets Jordan enfants","15 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4930603_uploaded_image1_1725607998.jpg"
"1732742181-613","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Baskets Nike enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-enfants-4930603","Baskets Nike enfants","15 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4930603_uploaded_image1_1725607998.jpg"
"1732742187-614","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4934544","Chaussures enfants","13 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1732742194-615","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4950665","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1732742200-616","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","jordans enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/jordans-enfants-4969624","jordans enfants","20 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
